order_num,PID,purchase_num,purchase_value,item_num,category,branches
1916420,d9d29fbf-a028-438f-b13b-90a667a340e6,2,6,11602010,alcohol,C
1916451,9a369302-5448-11e8-ba65-0a58ac13035b,1,3,11000356,drinks,B
1916451,9a369302-5448-11e8-ba65-0a58ac13035b,1,3,40000005,fast food,B
1916451,9a369302-5448-11e8-ba65-0a58ac13035b,1,2,40000029,fast food,B
1916652,cd61cc0b-908b-11e8-bed3-0a58ac1305b1,1,2,13000348,snacks,A
1916804,1e4f2fda-abde-479d-a0fe-06a16a817796,1,1.5,99900485,fresh,B
1916804,1e4f2fda-abde-479d-a0fe-06a16a817796,1,1,40000086,fast food,B
1916804,1e4f2fda-abde-479d-a0fe-06a16a817796,1,1.2,13000302,fast food,B
1916976,04f9543a-0cc1-11e8-a62b-0a58ac13001a,1,3.5,11603750,drinks,B
1917019,97366dc4-966a-447d-802f-08ea4246790f,1,3.5,11000030,drinks,A
1917019,97366dc4-966a-447d-802f-08ea4246790f,1,1.8,13000005,auxiliary meal,A
1917085,ea787815-50dd-11e8-83d0-0a58ac130356,1,2.5,12000270,snacks,B
1917106,ea787815-50dd-11e8-83d0-0a58ac130356,1,4,13000315,snacks,B
1917106,ea787815-50dd-11e8-83d0-0a58ac130356,1,1.2,18000136,fast food,B
1917237,a2096a23-4dfc-11e8-8365-0a58ac130356,1,3,11000014,drinks,C
1917345,19176ae7-7498-11e8-9a1f-0a58ac13065a,1,4,11000345,dairy,B
1917345,19176ae7-7498-11e8-9a1f-0a58ac13065a,2,7,11000030,drinks,B
1917402,33de2da4-4866-11e8-b4f3-0a58ac130522,1,14.8,99003692,leisure,C
1917535,9d587122-3d8a-11e8-b5b4-0a58ac130503,1,2,12000101,snacks,B
1917535,9d587122-3d8a-11e8-b5b4-0a58ac130503,1,3,11000070,drinks,B
1917535,9d587122-3d8a-11e8-b5b4-0a58ac130503,1,3,40000005,fast food,B
1917538,6e98735a-5274-11e8-ba26-0a58ac13035b,1,5,12604227,drinks,B
1917538,6e98735a-5274-11e8-ba26-0a58ac13035b,1,3,11000029,drinks,B
1917555,f02a1bc2-e9eb-4999-9f0b-b42e55340482,1,4.8,18000039,snacks,B
1917577,98bae4e5-5e88-48d2-9b9b-cb6228da9065,5,17.5,11000074,alcohol,B
1917595,d0d03697-4df5-11e8-b841-0a58ac130522,2,6,11000356,drinks,B
1917595,d0d03697-4df5-11e8-b841-0a58ac130522,1,3,11000032,drinks,B
1917608,f27b8e2c-a923-4d0d-aa67-a648681b3de0,1,13,10603662,tobacco,C
1917614,98bae4e5-5e88-48d2-9b9b-cb6228da9065,1,3,11000014,drinks,B
1917624,f02a1bc2-e9eb-4999-9f0b-b42e55340482,1,7.5,12000161,snacks,B
1917641,3c545bcd-4007-48f8-9eb2-a000e6ab8db7,1,3,11000029,drinks,B
1917665,3f362448-6e69-46f0-8fd3-a3f1c67545f1,1,1,40000087,fast food,B
1917665,3f362448-6e69-46f0-8fd3-a3f1c67545f1,1,1.2,13000302,fast food,B
1917738,2b2124fe-3ae2-11e8-85da-0a58ac130136,1,3,11000014,drinks,B
1917738,2b2124fe-3ae2-11e8-85da-0a58ac130136,1,5.5,12604057,drinks,B
1917738,2b2124fe-3ae2-11e8-85da-0a58ac130136,1,2.8,12000016,snacks,B
1917738,2b2124fe-3ae2-11e8-85da-0a58ac130136,1,1.2,18000135,fast food,B
1917820,50c8b336-a797-4c5f-870e-977137bde1df,1,3.5,11000030,drinks,B
1917820,50c8b336-a797-4c5f-870e-977137bde1df,1,4.5,13000034,fast food,B
1917888,dc0efe90-3bae-11e8-85ef-0a58ac130136,1,14.8,99003692,leisure,B
1917908,47731d78-3ef2-11e8-b601-0a58ac130503,1,5.5,33000002,leisure,C
1917976,22d5c7a7-6ad6-11e8-8dbc-0a58ac1303bc,1,9,18010819,snacks,B
1918097,d40d3998-3278-11e8-b246-0a58ac130054,1,12.8,70000109,fast food,C
1918121,b9290e34-5366-4b33-acaa-40675ce73ed3,4,8,99900225,alcohol,B
1918164,b9290e34-5366-4b33-acaa-40675ce73ed3,1,0.5,99917861,snacks,B
1918174,21d08c3f-ddea-4e2c-b325-62b5cb83110f,1,4,12604182,drinks,A
1918239,0313f278-6f98-4385-9205-577149886be7,1,22,99001154,tobacco,B
1918688,13c35e12-2adc-4290-9f45-5af01465f9b0,1,6,12604249,drinks,B
1918703,92ca2d63-967a-4332-a28b-369fcc74fa23,2,14,60603262,snacks,A
1918703,92ca2d63-967a-4332-a28b-369fcc74fa23,1,6.5,13000340,auxiliary meal,A
1918841,1ee88291-7d42-4f0e-99d0-1fa6edb1c962,1,7,32000076,houseware,A
1918915,2e076ec5-db99-4e52-b05d-e391d57e81af,1,9.8,13000220,auxiliary meal,C
1918979,fbd3353b-db7f-4bd4-88b1-c1def2d28476,1,7,60603262,snacks,A
1918979,fbd3353b-db7f-4bd4-88b1-c1def2d28476,1,5.5,12604132,drinks,A
1919176,15554b2e-6fa5-11e8-9862-0a58ac130598,1,10,99000392,drinks,A
1919313,e6cdaf66-fade-43a7-9977-220dc79716ba,1,3,11000070,drinks,C
1919313,e6cdaf66-fade-43a7-9977-220dc79716ba,1,3,12001257,drinks,C
1919346,7e708890-317f-11e8-a0b7-0a58ac130032,2,3,93895468,fast food,B
1919346,7e708890-317f-11e8-a0b7-0a58ac130032,1,3,40000005,fast food,B
1919556,84ba51ba-e56f-4bf5-afd6-2dd349593b88,1,4.8,18000039,snacks,B
1919556,84ba51ba-e56f-4bf5-afd6-2dd349593b88,1,3,11000013,drinks,B
1919913,8725c130-670d-11e8-a90e-0a58ac130590,1,21,10000012,tobacco,B
1919913,8725c130-670d-11e8-a90e-0a58ac130590,1,23.9,32000017,household cleaning,B
1920256,df56ba45-7d39-4f30-b7c4-4b6e061cf621,1,3.5,11000075,drinks,B
1920256,df56ba45-7d39-4f30-b7c4-4b6e061cf621,1,3,11000013,drinks,B
1920438,e7e6c708-8361-11e8-b109-0a58ac1303f0,1,4,11000815,drinks,A
1920471,88e35106-3ae3-11e8-85da-0a58ac130136,1,16.799999,70000238,fast food,B
1920510,fca5dd35-0c14-11e8-b20c-0a58ac130012,1,0.25,35000006,leisure,B
1920520,96ee2778-4523-425d-a4ca-70e1acf8055a,1,12.8,70000266,fast food,A
1920520,96ee2778-4523-425d-a4ca-70e1acf8055a,1,7,11000240,dairy,A
1920541,0f86250b-1a2b-11e8-a759-0a58ac13001a,1,4,11000110,dairy,A
1920541,0f86250b-1a2b-11e8-a759-0a58ac13001a,1,3.5,40600267,fast food,A
1920716,6ceb1bf1-187c-11e8-a727-0a58ac13001a,1,3.5,11000030,drinks,A
1921036,2e076ec5-db99-4e52-b05d-e391d57e81af,2,10,60603273,snacks,C
1921121,ba0f422a-186d-4c49-a7d6-8ccb5cca44a4,1,4,11000110,dairy,C
1921126,c0304eed-b236-4dfc-96e5-1e245e3b0b4e,1,1,30000002,household cleaning,A
1921172,4e7f4a25-4c3b-11e8-b6fa-0a58ac130522,1,6,11000079,drinks,C
1921337,63512c50-6338-47c8-9374-a2cd229f0e56,1,5,60603281,snacks,A
1921372,f19f36c5-0397-4ee6-aafd-9ef3f5cfa790,1,5.5,12604057,drinks,B
1921381,0250614b-2e5e-11e8-8af3-0a58ac130032,1,5,12604207,drinks,B
1921381,0250614b-2e5e-11e8-8af3-0a58ac130032,1,3.3,11000428,drinks,B
1921385,f42b7b18-ebcb-4fb7-977a-0e54a29c5f8a,1,16,10000064,tobacco,A
1921396,f42b7b18-ebcb-4fb7-977a-0e54a29c5f8a,1,16,10000072,tobacco,A
1921580,f3849297-7b62-4970-bc8e-711e737d573b,1,2.5,11000002,drinks,B
1921640,9a369302-5448-11e8-ba65-0a58ac13035b,1,2,11000132,drinks,B
1921667,ec43fdfb-9782-4030-81a9-e7726d4727d3,1,6,12604115,drinks,B
1921667,ec43fdfb-9782-4030-81a9-e7726d4727d3,1,6,12604229,drinks,B
1921948,e9dc695f-3155-4165-be65-50661938f7df,1,2,11000391,drinks,A
1922035,d666c546-1239-11e8-a69f-0a58ac13001a,1,6.9,99006231,snacks,B
1922154,2e9ad878-89a4-11e8-b43e-0a58ac1305b1,1,1.5,13000098,auxiliary meal,A
1922154,2e9ad878-89a4-11e8-b43e-0a58ac1305b1,1,3,13000081,fast food,A
1922213,f9c818f9-940d-41b0-8dab-a51580282dbc,2,7.9,12000042,snacks,B
1922256,1b38199e-4c16-11e8-b6df-0a58ac130522,1,2,11000391,drinks,A
1922427,098e53f7-14f7-489c-bb5f-2be08d581050,1,2.75,12604232,drinks,B
1922728,aa55b8fa-1f60-11e8-bc2d-0a58ac130020,1,9.5,99000276,personal cleaning,B
1922744,05be989d-46f1-46b0-81f5-921101958bb8,1,3.5,11000121,drinks,A
1922779,ee7f5e0e-506c-11e8-83c6-0a58ac130356,1,3.3,11000428,drinks,B
1922779,ee7f5e0e-506c-11e8-83c6-0a58ac130356,1,2,11000391,drinks,B
1923151,2ad2a2f3-f2d2-4a64-9a7d-880c6d139a75,1,1,10603552,tobacco,B
1923151,2ad2a2f3-f2d2-4a64-9a7d-880c6d139a75,1,16,10000084,tobacco,B
1923151,2ad2a2f3-f2d2-4a64-9a7d-880c6d139a75,1,5,11000106,drinks,B
1923469,e9b9676e-81e9-11e8-afb9-0a58ac1303f0,3,3,13000122,snacks,C
1923727,94ba8a5e-bc37-4b02-9920-81df99389e2c,1,11.9,15616623,snacks,A
1924016,d2dc0678-2add-4431-b4dc-34deb1427eea,1,6.8,17122902,snacks,A
1924016,d2dc0678-2add-4431-b4dc-34deb1427eea,1,6.8,99005807,snacks,A
1924016,d2dc0678-2add-4431-b4dc-34deb1427eea,1,6.5,99001871,snacks,A
1924016,d2dc0678-2add-4431-b4dc-34deb1427eea,1,0.2,50000006,shopping bag,A
1924077,9fb7a6d8-1ad2-11e8-a76a-0a58ac13001a,1,1,12000230,snacks,B
1924191,3de130d3-06b4-498c-8cd7-8ad951c8c987,1,12.8,70000109,fast food,A
1924191,3de130d3-06b4-498c-8cd7-8ad951c8c987,1,1,99005153,snacks,A
1924226,b550c783-72bd-11e8-980a-0a58ac13065a,1,3,67000150,stationery,C
1924253,c3b8d997-9389-452a-8684-f8a92380189a,1,7.9,12000048,snacks,B
1924281,a18096ed-52af-11e8-ba32-0a58ac13035b,1,6.9,12000014,snacks,C
1924625,f02a1bc2-e9eb-4999-9f0b-b42e55340482,1,7.5,12000161,snacks,B
1924949,d7176358-f684-4f0f-ab67-be3333e02608,4,2.5,11000012,dairy,A
1925180,7f1c4ce6-56b3-4d09-be21-59b0ae9033e4,2,6,13000099,auxiliary meal,A
1925180,7f1c4ce6-56b3-4d09-be21-59b0ae9033e4,3,3,18000140,snacks,A
1925199,08c1faa3-2691-4adf-9404-9d3aad961ee8,1,20,10603822,tobacco,A
1925290,99f0c55b-4437-11e8-afdf-0a58ac130519,1,8.5,10000008,tobacco,C
1925462,ea53cd34-0a39-11e8-9502-0a58ac130242,1,2,12604131,drinks,A
1925948,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,10.8,30000073,personal cleaning,B
1925948,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,10.8,30600871,personal cleaning,B
1925948,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,9.9,30000042,personal cleaning,B
1925948,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,2,21.6,30000079,personal cleaning,B
1925948,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,0.2,50000006,shopping bag,B
1925982,065fda80-daec-49f1-98eb-de04b27651b7,1,0.5,16000180,snacks,B
1925982,065fda80-daec-49f1-98eb-de04b27651b7,1,4.5,12000663,snacks,B
1925982,065fda80-daec-49f1-98eb-de04b27651b7,1,13,10603662,tobacco,B
1926105,bd7efde1-945b-11e8-845f-0a58ac1305b1,1,3,12000410,snacks,B
1926105,bd7efde1-945b-11e8-845f-0a58ac1305b1,1,5,12000128,snacks,B
1926335,dd96695e-4bd4-4975-b70b-a36b49ca7c23,1,3.5,12604173,drinks,A
1926526,65432325-4a06-11e8-b597-0a58ac130522,1,1,99002365,snacks,A
1926526,65432325-4a06-11e8-b597-0a58ac130522,2,3,12000011,snacks,A
1926588,01288984-7485-11e8-99f4-0a58ac13065a,1,9,10000015,tobacco,C
1926599,bbfc39d4-6a59-11e8-8d98-0a58ac1303bc,1,3,11000258,drinks,B
1926720,639c3ade-8285-11e8-b029-0a58ac1303f0,1,3,11000007,drinks,A
1926720,639c3ade-8285-11e8-b029-0a58ac1303f0,1,15,10000010,tobacco,A
1926775,e843148b-6fda-4a67-85cc-ba33ac3fc6ae,1,5.5,12000414,snacks,A
1926817,1b811e52-225d-11e8-bca3-0a58ac130020,1,5,11000106,drinks,C
1927013,b7a56798-1f7e-11e8-bc37-0a58ac130020,1,2,11000010,dairy,B
1927091,70620ad1-1f58-42d8-b452-b34e86bb2d92,1,5,11000425,drinks,A
1927091,70620ad1-1f58-42d8-b452-b34e86bb2d92,1,4.5,40603723,snacks,A
1927091,70620ad1-1f58-42d8-b452-b34e86bb2d92,1,1.5,18111810,snacks,A
1927161,602f75d1-0e16-49e0-a868-3a2151ecf44e,1,4.5,13000006,fast food,A
1927209,31c91d1f-7a01-11e8-9644-0a58ac130661,1,11,99004162,personal cleaning,A
1927209,31c91d1f-7a01-11e8-9644-0a58ac130661,1,10.8,30600869,personal cleaning,A
1927209,31c91d1f-7a01-11e8-9644-0a58ac130661,1,0.2,50000006,shopping bag,A
1927436,9b213a4d-492f-11e8-b53b-0a58ac130522,1,8,10000004,tobacco,A
1927450,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,8,93895528,snacks,B
1927450,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,6,60603322,dairy,B
1927450,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,6,60603321,dairy,B
1927450,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,6.9,15616644,snacks,B
1927450,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,2,13.8,15616643,snacks,B
1927453,9b213a4d-492f-11e8-b53b-0a58ac130522,1,8,10000004,tobacco,A
1927460,a3d229ce-7e42-4340-a6c8-1a36c56fabfc,1,2,99002183,drinks,B
1927547,95c4a688-8449-42c3-8b01-964016965126,1,3,13000136,dairy,B
1927577,7701d9fa-0d43-11e8-a637-0a58ac13001a,1,3,93895903,fast food,B
1927577,7701d9fa-0d43-11e8-a637-0a58ac13001a,1,2.5,93895708,fast food,B
1927577,7701d9fa-0d43-11e8-a637-0a58ac13001a,1,3,40000005,fast food,B
1927703,0a7ef29d-8230-4e39-a4df-abb1b89f760f,1,3.5,40600267,fast food,A
1928235,9bc1fdfe-8e38-4379-b61e-9f6fc4170ed3,1,3.5,11000030,drinks,A
1928235,9bc1fdfe-8e38-4379-b61e-9f6fc4170ed3,1,3,40000005,fast food,A
1928436,d70486b0-3f43-4d78-b413-47b4a53de64d,1,3,40000005,fast food,B
1928436,d70486b0-3f43-4d78-b413-47b4a53de64d,1,1.5,93895468,fast food,B
1928614,72ff5710-4500-11e8-b037-0a58ac130519,1,2.5,11000116,drinks,C
1928614,72ff5710-4500-11e8-b037-0a58ac130519,1,1.5,13000094,auxiliary meal,C
1928642,255bc5b1-a7e5-4088-b93a-8c87a0bf2556,1,3,60603331,snacks,A
1928673,255bc5b1-a7e5-4088-b93a-8c87a0bf2556,1,4,13000345,snacks,A
1928692,3c756da7-be9a-47ad-84cc-38913bc1c4e9,1,9.8,70000111,fast food,A
1928714,3305c22e-5842-428d-8d9a-f9d45d5965e9,1,8,10000004,tobacco,A
1928749,3305c22e-5842-428d-8d9a-f9d45d5965e9,1,6.5,60603206,personal cleaning,A
1928749,3305c22e-5842-428d-8d9a-f9d45d5965e9,1,5.5,33000002,leisure,A
1928749,3305c22e-5842-428d-8d9a-f9d45d5965e9,1,2.8,12000016,snacks,A
1928781,28f36092-747f-11e8-99ef-0a58ac13065a,1,3,32000013,household cleaning,C
1928781,28f36092-747f-11e8-99ef-0a58ac13065a,1,14.4,30000083,personal cleaning,C
1928849,58ca4242-5a87-11e8-9076-0a58ac130393,1,8.5,10000008,tobacco,A
1928951,5feab0d8-8ed7-4aeb-80bf-cfca49a5be0f,1,6,30000267,personal cleaning,A
1928951,5feab0d8-8ed7-4aeb-80bf-cfca49a5be0f,1,12.9,99900013,personal cleaning,A
1929269,4fad569f-1f2a-4591-92b2-4161ee578dcf,1,5,11000225,drinks,B
1929304,6f9b2bd9-95d1-4a2b-884d-5ee79e18d37f,1,5,12604203,drinks,A
1929304,6f9b2bd9-95d1-4a2b-884d-5ee79e18d37f,1,2.5,40000002,fast food,A
1929306,4fad569f-1f2a-4591-92b2-4161ee578dcf,4,4,40000087,fast food,B
1929306,4fad569f-1f2a-4591-92b2-4161ee578dcf,2,2.4,13000302,fast food,B
1929614,e014afd4-70a1-4114-bad1-13c91a2b73a2,1,3,40000005,fast food,A
1929667,a5587d5e-5962-4fbf-831c-a25cd5fe245a,2,6,11000014,drinks,B
1929757,a7bd2a0f-fe7f-4282-a248-91534e8d272e,1,4.5,13000154,fast food,B
1929757,a7bd2a0f-fe7f-4282-a248-91534e8d272e,1,4,12604182,drinks,B
1929762,3c545bcd-4007-48f8-9eb2-a000e6ab8db7,1,8.5,32000159,houseware,B
1929776,3c545bcd-4007-48f8-9eb2-a000e6ab8db7,1,3,11000057,drinks,B
1930102,bf1e6953-f7b1-49b5-84c6-ad71b62aca51,1,3,99928384,snacks,B
1930156,b988840a-bdf2-445d-ab05-6f396ade6b62,1,6,12604181,drinks,A
1930402,c4c16482-5f44-11e8-aa1f-0a58ac13039c,1,9,80974636,dairy,B
1930454,041acf3d-e59b-4f35-a951-bc052eb615d9,1,10.8,17122910,snacks,A
1930455,3e417eaf-77c8-46dd-9505-f4c7a42cac16,1,5.5,12604037,drinks,B
1930455,3e417eaf-77c8-46dd-9505-f4c7a42cac16,1,4,60603279,snacks,B
1930782,8db5280e-37f2-11e8-a804-0a58ac130259,1,3,33604604,snacks,B
1931008,462008f7-9b8f-4385-b086-be0e6966f4f6,1,4,30000164,OTC,A
1931008,462008f7-9b8f-4385-b086-be0e6966f4f6,1,6.5,18000148,snacks,A
1931008,462008f7-9b8f-4385-b086-be0e6966f4f6,1,5.5,99007064,snacks,A
1931194,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,6.9,99922713,grain and oil,A
1931219,6ccc7539-5579-11e8-9ae3-0a58ac130375,1,9.5,12603867,snacks,B
1931219,6ccc7539-5579-11e8-9ae3-0a58ac130375,1,8,90087787,snacks,B
1931219,6ccc7539-5579-11e8-9ae3-0a58ac130375,1,8,60603264,snacks,B
1931262,13d0a8f0-e1e1-4ab2-b6ff-cbfc3b5c11ee,1,9.8,70000111,fast food,A
1931330,a99c0447-8707-11e8-9369-0a58ac13066c,1,2,11000391,drinks,A
1931454,29bd7376-2200-11e8-bc95-0a58ac130020,2,7,11000030,drinks,B
1931478,86e8dec2-3920-4f8f-9abe-f3553f0b1d9a,1,45,10000018,tobacco,B
1931540,547dcac6-2649-11e8-aea4-0a58ac130028,1,21,10000012,tobacco,B
1931557,764c176d-0b22-4a28-8915-d6262946174f,1,4.5,13000343,snacks,A
1931557,764c176d-0b22-4a28-8915-d6262946174f,1,3,40000005,fast food,A
1931866,5ae0b6a7-4139-44ba-b8da-0b3b58d084c4,1,3.5,12000240,snacks,C
1931866,5ae0b6a7-4139-44ba-b8da-0b3b58d084c4,1,3.5,19990153,snacks,C
1931873,0cc9f362-0c8b-11e8-b215-0a58ac130012,1,30,99001160,tobacco,B
1932415,4cc00552-3660-11e8-a56f-0a58ac130128,2,10,12604224,drinks,B
1932685,a843d813-304b-4e6c-9a96-b9940fe7ef68,1,3,11000018,drinks,B
1932685,a843d813-304b-4e6c-9a96-b9940fe7ef68,1,4.5,11000355,drinks,B
1932719,a843d813-304b-4e6c-9a96-b9940fe7ef68,1,3,11000017,drinks,B
1932751,949ed783-44a1-11e8-b019-0a58ac130519,1,2.5,30603338,auxiliary meal,A
1932751,949ed783-44a1-11e8-b019-0a58ac130519,1,3.8,13000002,auxiliary meal,A
1932795,939816a6-8a7a-11e8-b590-0a58ac1305b1,1,26.799999,30000041,household cleaning,A
1932815,65a4fb81-6dcd-11e8-bd8b-0a58ac1303c5,1,6.5,99001871,snacks,B
1932850,eee788d6-9167-11e8-8009-0a58ac1305b1,1,1.5,99900485,fresh,B
1932850,eee788d6-9167-11e8-8009-0a58ac1305b1,1,2.5,93895402,fast food,B
1932850,eee788d6-9167-11e8-8009-0a58ac1305b1,1,1.5,93895715,fast food,B
1932850,eee788d6-9167-11e8-8009-0a58ac1305b1,1,3,40000005,fast food,B
1932891,c29d4146-5509-11e8-a44a-0a58ac130544,2,6,13000323,snacks,B
1933235,2c6ec196-4b74-11e8-b667-0a58ac130522,1,5.5,11000061,drinks,C
1933246,b18a8eff-7dbc-11e8-ad81-0a58ac130661,1,2,11000036,drinks,B
1933246,b18a8eff-7dbc-11e8-ad81-0a58ac130661,1,19,10000031,tobacco,B
1933408,07cc2492-931d-11e8-8244-0a58ac1305b1,1,14,10000029,tobacco,C
1933408,07cc2492-931d-11e8-8244-0a58ac1305b1,1,1,10603608,tobacco,C
1933450,593e30a7-aedf-4d3d-b5f9-ae6b356ecec7,2,2.5,50604171,snacks,A
1933450,593e30a7-aedf-4d3d-b5f9-ae6b356ecec7,1,4.5,12000403,snacks,A
1933463,d3e81395-d0a7-4f88-b5b2-a9f982a1c8a5,1,14.9,12000465,snacks,A
1933463,d3e81395-d0a7-4f88-b5b2-a9f982a1c8a5,1,3,40000005,fast food,A
1933634,af8f3d1f-def4-4f8c-a1ea-ccaacb961b15,2,10,91000170,dairy,A
1933634,af8f3d1f-def4-4f8c-a1ea-ccaacb961b15,1,16,30000109,OTC,A
1933649,9d00b1fc-8ced-11e8-ba4f-0a58ac1305b1,1,3,11000014,drinks,C
1933726,0c3fd268-8ae6-11e8-b5ec-0a58ac1305b1,2,12,30000267,personal cleaning,B
1933726,0c3fd268-8ae6-11e8-b5ec-0a58ac1305b1,1,8,99001859,fast food,B
1933726,0c3fd268-8ae6-11e8-b5ec-0a58ac1305b1,2,14,30603358,fast food,B
1933843,325d9ff1-1c87-11e8-bba5-0a58ac130020,1,26,10603807,tobacco,B
1934115,892ebb04-99eb-4cda-ba12-14f3316b4e7b,1,13,10603662,tobacco,B
1934115,892ebb04-99eb-4cda-ba12-14f3316b4e7b,1,1.5,11000421,drinks,B
1934174,bfe44bd1-bc95-4865-aed1-c62c1e0cb51e,1,4,99003679,snacks,B
1934174,bfe44bd1-bc95-4865-aed1-c62c1e0cb51e,1,9.5,15616559,snacks,B
1934281,0b55accc-1bac-11e8-a887-0a58ac130270,1,22,10000041,tobacco,B
1934557,5ca19580-442f-11e8-afde-0a58ac130519,1,10.8,30000079,personal cleaning,B
1934565,0c3d3841-918e-11e8-8050-0a58ac1305b1,2,8,11000171,fast food,B
1934568,1041d208-06ce-4ab6-9589-3527ec9f9edb,3,16.5,99004528,snacks,A
1934568,1041d208-06ce-4ab6-9589-3527ec9f9edb,2,15,33603968,dairy,A
1934568,1041d208-06ce-4ab6-9589-3527ec9f9edb,2,5,99932178,dairy,A
1934568,1041d208-06ce-4ab6-9589-3527ec9f9edb,1,0.2,50000006,shopping bag,A
1934804,f0006d77-362a-11e8-95b4-0a58ac13009d,1,2,11000099,dairy,B
1935005,5109ca31-a240-4602-a50e-ed015c59da6a,1,3.5,11000030,drinks,B
1935005,5109ca31-a240-4602-a50e-ed015c59da6a,2,3,12000674,snacks,B
1935005,5109ca31-a240-4602-a50e-ed015c59da6a,1,9,10000015,tobacco,B
1935014,5109ca31-a240-4602-a50e-ed015c59da6a,1,3.8,11000016,fast food,B
1935014,5109ca31-a240-4602-a50e-ed015c59da6a,1,3.5,12603347,snacks,B
1935014,5109ca31-a240-4602-a50e-ed015c59da6a,1,5.1,93895894,snacks,B
1935047,fd049bf3-9f9e-4996-89da-b28fbd9a81ff,1,4,13601022,snacks,B
1935047,fd049bf3-9f9e-4996-89da-b28fbd9a81ff,1,3,67000150,stationery,B
1935047,fd049bf3-9f9e-4996-89da-b28fbd9a81ff,1,9.9,30000037,personal cleaning,B
1935047,fd049bf3-9f9e-4996-89da-b28fbd9a81ff,1,9,62000017,shoes and clothing,B
1935144,b5ef8494-1a51-420c-8a59-f20d3d57209c,1,16,10000033,tobacco,A
1935170,f0fe7aed-2958-49cf-b6a3-f718c260887c,1,1,10603552,tobacco,A
1935269,7b57ac17-67c8-4c38-9814-e405c252b2f5,1,19.5,15600970,reconciliation,B
1935510,45528133-666a-11e8-a8f2-0a58ac130590,1,1.5,12000674,snacks,C
1935684,59045ea9-49c8-11e8-b56e-0a58ac130522,1,8.9,12602240,snacks,C
1935684,59045ea9-49c8-11e8-b56e-0a58ac130522,1,9.5,12000320,snacks,C
1935712,0a7ef29d-8230-4e39-a4df-abb1b89f760f,1,8.5,10000008,tobacco,A
1935712,0a7ef29d-8230-4e39-a4df-abb1b89f760f,1,2,10603559,tobacco,A
1935811,695a79c0-55df-11e8-a987-0a58ac130550,2,17,10000008,tobacco,C
1936082,faf3af5b-6bd5-11e8-8e3f-0a58ac1303bc,1,2.5,11000002,drinks,B
1936082,faf3af5b-6bd5-11e8-8e3f-0a58ac1303bc,1,3,12001258,drinks,B
1936403,8ee4865a-51e2-4041-b5f5-dc4be13c6792,1,6,12604249,drinks,A
1936439,7d8c0d97-44a1-11e8-b019-0a58ac130519,1,25,10603791,tobacco,C
1936498,54951d5f-bc64-4373-be87-3633582442a7,2,8,11000110,dairy,A
1936540,d2bfb92b-6c16-4be2-8ba1-0326dde72563,2,8,11000747,alcohol,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,14.8,15616701,snacks,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,6.5,12601475,snacks,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,3,13000268,auxiliary meal,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,2,5.5,18000181,snacks,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,10.9,17122908,snacks,A
1936574,199865fd-16a8-455a-8c08-fb2c5f6cadb5,1,0.2,50000006,shopping bag,A
1936580,b0b2245d-0bf3-42ae-b6f5-85244676f620,1,5,60603281,snacks,A
1936597,561890d3-68d4-4c64-8441-defaac339c27,1,2,11000271,drinks,A
1937108,7628adaa-7ac2-40c2-a351-27c0516f4c81,1,1,11000019,drinks,C
1937108,7628adaa-7ac2-40c2-a351-27c0516f4c81,1,4.5,11000280,drinks,C
1937259,1858acba-4f01-4544-a58f-b4eff3885a53,1,1.5,32603539,houseware,A
1937431,6f6678bc-7f74-11e8-8736-0a58ac130661,1,9.5,13000151,edible condiments,A
1938027,54b290fe-442a-11e8-afda-0a58ac130519,1,8.5,10000008,tobacco,C
1938079,85c33127-2f72-41ff-9b49-b79f3b7034c0,2,46,10000009,tobacco,B
1938344,5aa2d069-cf53-4835-bfd0-4f7735c7693d,1,2,11000133,drinks,B
1938430,38f870d8-4699-11e8-b10a-0a58ac130519,1,4,11000110,dairy,C
1938510,dbd31cc5-e87f-42a8-8415-ae28fefe92bc,3,5,12000162,snacks,B
1938712,a77073a5-47a1-11e8-b4ac-0a58ac130522,1,10.9,91000081,dairy,B
1938765,aa1f0464-8c44-11e8-b8b0-0a58ac1305b1,2,20,10603598,tobacco,C
1939001,7b9c7dcb-c57b-4bf0-9e59-c33bff577f35,1,4,11000110,dairy,B
1939056,dd4c6a41-19ee-11e8-a750-0a58ac13001a,3,12,11000747,alcohol,A
